期間,幣別,匯率
2007-04-01,新台幣NTD/USD,104.42001134144037
2007-05-01,新台幣NTD/USD,104.78230735303381
2007-06-01,新台幣NTD/USD,103.74897611996722
2007-07-01,新台幣NTD/USD,103.298468905551
2007-08-01,新台幣NTD/USD,103.81198412198349
2007-09-01,新台幣NTD/USD,103.91279692520949
2007-10-01,新台幣NTD/USD,102.55182408165837
2007-11-01,新台幣NTD/USD,101.85873605947955
2007-12-01,新台幣NTD/USD,102.12652006804865
2008-01-01,新台幣NTD/USD,101.97215046310882
2008-02-01,新台幣NTD/USD,99.59674878709596
2008-03-01,新台幣NTD/USD,96.41484468527503
2008-04-01,新台幣NTD/USD,95.61464305966858
2008-05-01,新台幣NTD/USD,96.4085438850734
2008-06-01,新台幣NTD/USD,95.66504946128158
2008-07-01,新台幣NTD/USD,95.7942158654149
2008-08-01,新台幣NTD/USD,98.26412954445215
2008-09-01,新台幣NTD/USD,100.67733602167475
2008-10-01,新台幣NTD/USD,102.98342889546971
2008-11-01,新台幣NTD/USD,104.32864973851679
2008-12-01,新台幣NTD/USD,104.42316174154118
2009-01-01,新台幣NTD/USD,105.00283536009071
2009-02-01,新台幣NTD/USD,107.98626425556046
2009-03-01,新台幣NTD/USD,108.18473946191168
2009-04-01,新台幣NTD/USD,106.15273139688742
2009-05-01,新台幣NTD/USD,103.67021611744691
2009-06-01,新台幣NTD/USD,103.30792010585344
2009-07-01,新台幣NTD/USD,103.7111713187575
2009-08-01,新台幣NTD/USD,103.59460651502741
2009-09-01,新台幣NTD/USD,102.66523848528763
2009-10-01,新台幣NTD/USD,101.85243525927791
2009-11-01,新台幣NTD/USD,101.87448805998362
2009-12-01,新台幣NTD/USD,101.6917648541365
2010-01-01,新台幣NTD/USD,100.48516161552516
2010-02-01,新台幣NTD/USD,101.10894083548612
2010-03-01,新台幣NTD/USD,100.42530401360972
2010-04-01,新台幣NTD/USD,99.29746077751874
2010-05-01,新台幣NTD/USD,100.69308802217883
2010-06-01,新台幣NTD/USD,101.77997605695923
2010-07-01,新台幣NTD/USD,101.35782244345033
2010-08-01,新台幣NTD/USD,100.64898242076742
2010-09-01,新台幣NTD/USD,100.11341440362926
2010-10-01,新台幣NTD/USD,97.5363871211644
2010-11-01,新台幣NTD/USD,96.73618549555793
2010-12-01,新台幣NTD/USD,96.24157267973033
2011-01-01,新台幣NTD/USD,93.29279818536953
2011-02-01,新台幣NTD/USD,92.60286056329153
2011-03-01,新台幣NTD/USD,93.02816457690126
2011-04-01,新台幣NTD/USD,91.3899565244786
2011-05-01,新台幣NTD/USD,90.7756285048201
2011-06-01,新台幣NTD/USD,90.96150211076807
2011-07-01,新台幣NTD/USD,90.91739650935669
2011-08-01,新台幣NTD/USD,91.35530212336967
2011-09-01,新台幣NTD/USD,93.70865099867683
2011-10-01,新台幣NTD/USD,95.39096465251087
2011-11-01,新台幣NTD/USD,95.2743998487808
2011-12-01,新台幣NTD/USD,95.36891185180517
2012-01-01,新台幣NTD/USD,94.70417743053368
2012-02-01,新台幣NTD/USD,93.1352781803289
2012-03-01,新台幣NTD/USD,93.08172137861507
2012-04-01,新台幣NTD/USD,92.94940457438095
2012-05-01,新台幣NTD/USD,93.00926217629637
2012-06-01,新台幣NTD/USD,94.34818221914183
2012-07-01,新台幣NTD/USD,94.5340558250898
2012-08-01,新台幣NTD/USD,94.47419822317434
2012-09-01,新台幣NTD/USD,93.27704618486547
2012-10-01,新台幣NTD/USD,92.41698695734358
2012-11-01,新台幣NTD/USD,91.94442694222165
2012-12-01,新台幣NTD/USD,91.73650053556801
2013-01-01,新台幣NTD/USD,91.94127654212085
2013-02-01,新台幣NTD/USD,93.4566189906118
2013-03-01,新台幣NTD/USD,93.8756222040199
2013-04-01,新台幣NTD/USD,94.13395501228655
2013-05-01,新台幣NTD/USD,94.15915821309306
2013-06-01,新台幣NTD/USD,94.79238863335642
2013-07-01,新台幣NTD/USD,94.64116942851743
2013-08-01,新台幣NTD/USD,94.60336462730766
2013-09-01,新台幣NTD/USD,93.8252158024069
2013-10-01,新台幣NTD/USD,92.91159977317119
2013-11-01,新台幣NTD/USD,93.21718858295003
2013-12-01,新台幣NTD/USD,93.9228782055321
2014-01-01,新台幣NTD/USD,95.34370865099866
2014-02-01,新台幣NTD/USD,95.69970386239052
2014-03-01,新台幣NTD/USD,95.91708146934661
2014-04-01,新台幣NTD/USD,95.35631025140194
2014-05-01,新台幣NTD/USD,95.06962384222795
2014-06-01,新台幣NTD/USD,94.64747022871904
2014-07-01,新台幣NTD/USD,94.5120030243841
2014-08-01,新台幣NTD/USD,94.62856782811416
2014-09-01,新台幣NTD/USD,95.00031504001008
2014-10-01,新台幣NTD/USD,95.87297586793522
2014-11-01,新台幣NTD/USD,97.01027030432866
2014-12-01,新台幣NTD/USD,99.08323357066348
2015-01-01,新台幣NTD/USD,99.82042719425365
2015-02-01,新台幣NTD/USD,99.44552958225694
2015-03-01,新台幣NTD/USD,99.31951357822443
2015-04-01,新台幣NTD/USD,98.07195513830256
2015-05-01,新台幣NTD/USD,96.77083989666687
2015-06-01,新台幣NTD/USD,98.01839833658875
2015-07-01,新台幣NTD/USD,98.74299035977569
2015-08-01,新台幣NTD/USD,102.03200806502426
2015-09-01,新台幣NTD/USD,103.61350891563231
2015-10-01,新台幣NTD/USD,103.1031440993006
2015-11-01,新台幣NTD/USD,103.33942410686157
2015-12-01,新台幣NTD/USD,103.98210572742738
2016-01-01,新台幣NTD/USD,105.99206099174594
2016-02-01,新台幣NTD/USD,105.70222418247117
2016-03-01,新台幣NTD/USD,103.50639531220465
2016-04-01,新台幣NTD/USD,101.93119526179824
2016-05-01,新台幣NTD/USD,102.61798248377542
2016-06-01,新台幣NTD/USD,102.07296326633481
2016-07-01,新台幣NTD/USD,101.20345283851049
2016-08-01,新台幣NTD/USD,99.48018398336589
2016-09-01,新台幣NTD/USD,99.18404637388947
2016-10-01,新台幣NTD/USD,99.461281582761
2016-11-01,新台幣NTD/USD,100.050406401613
2016-12-01,新台幣NTD/USD,100.85060802721945
2017-01-01,新台幣NTD/USD,100
2017-02-01,新台幣NTD/USD,97.341062314914
2017-03-01,新台幣NTD/USD,96.58496629071892
2017-04-01,新台幣NTD/USD,95.74065906370109
2017-05-01,新台幣NTD/USD,95.00346544011089
2017-06-01,新台幣NTD/USD,95.34685905109949
2017-07-01,新台幣NTD/USD,95.88242706823766
2017-08-01,新台幣NTD/USD,95.34055825089787
2017-09-01,新台幣NTD/USD,94.98456303950601
2017-10-01,新台幣NTD/USD,95.32795665049461
2017-11-01,新台幣NTD/USD,94.8585470354735
2017-12-01,新台幣NTD/USD,94.45844622267028
2018-01-01,新台幣NTD/USD,92.74777896792892
2018-02-01,新台幣NTD/USD,92.33192615462164
2018-03-01,新台幣NTD/USD,92.04208934534685
2018-04-01,新台幣NTD/USD,92.60286056329153
2018-05-01,新台幣NTD/USD,94.76403503244912
2018-06-01,新台幣NTD/USD,94.76403503244912
2018-07-01,新台幣NTD/USD,96.29197908134334
2018-08-01,新台幣NTD/USD,96.80864469787662
2018-09-01,新台幣NTD/USD,96.89055510049775
